vid,rank,views,likes,dislikes,time
C57,0,2019-01-20 09:25:37.858512,5299,33,167351
C56,0,2019-01-20 09:25:38.516375,6695,28,182605
C55,0,2019-01-20 09:25:39.143206,5426,31,163119
C54,0,2019-01-20 09:25:39.776692,6063,84,167644
145139,C65,8209,2019-01-20 09:30:31.639055,82,0
302433,C64,11124,2019-01-20 09:30:32.238544,34,0
587532,F14,24727,2019-01-20 09:30:32.927085,534,0
211196,C63,7627,2019-01-20 09:30:33.571840,111,0
186373,C62,7647,2019-01-20 09:30:34.195843,59,0
245541,C61,9839,2019-01-20 09:30:34.954556,142,0
230064,C60,8968,2019-01-20 09:30:35.597830,128,0
477806,F13,18627,2019-01-20 09:30:36.216699,349,0
218104,C59,6952,2019-01-20 09:30:36.923477,401,0
172651,C58,5911,2019-01-20 09:30:37.581543,136,0
167351,C57,5299,2019-01-20 09:30:38.184045,33,0
182605,C56,6695,2019-01-20 09:30:38.886726,28,0
163119,C55,5426,2019-01-20 09:30:39.623384,31,0
167644,C54,6063,2019-01-20 09:30:40.392166,84,0
145700,8231,82,C65,2019-01-20 09:35:34.419414,0
302478,11125,34,C64,2019-01-20 09:35:35.150577,0
587532,24727,534,F14,2019-01-20 09:35:35.810041,0
211214,7628,111,C63,2019-01-20 09:35:36.555155,0
186373,7647,59,C62,2019-01-20 09:35:37.165238,0
245541,9839,142,C61,2019-01-20 09:35:37.951546,0
230072,8969,128,C60,2019-01-20 09:35:38.589351,0
477806,18627,349,F13,2019-01-20 09:35:39.338834,0
218104,6952,401,C59,2019-01-20 09:35:40.056491,0
172651,5911,136,C58,2019-01-20 09:35:40.742069,0
167351,5299,33,C57,2019-01-20 09:35:41.400767,0
182605,6695,28,C56,2019-01-20 09:35:41.987644,0
163119,5426,31,C55,2019-01-20 09:35:42.649189,0
167644,6063,84,C54,2019-01-20 09:35:43.255990,0
145700,83,2019-01-20 09:40:34.472872,C65,8255,0
302491,34,2019-01-20 09:40:35.119846,C64,11127,0
587583,534,2019-01-20 09:40:35.828622,F14,24728,0
211214,111,2019-01-20 09:40:36.516045,C63,7628,0
186373,59,2019-01-20 09:40:37.250638,C62,7647,0
245541,142,2019-01-20 09:40:38.110285,C61,9839,0
230072,128,2019-01-20 09:40:38.780858,C60,8969,0
477806,349,2019-01-20 09:40:39.414942,F13,18627,0
218104,401,2019-01-20 09:40:40.020434,C59,6952,0
172651,136,2019-01-20 09:40:40.723282,C58,5911,0
167351,33,2019-01-20 09:40:41.323931,C57,5299,0
182605,28,2019-01-20 09:40:42.076412,C56,6695,0
163119,31,2019-01-20 09:40:42.750576,C55,5426,0
167644,84,2019-01-20 09:40:43.417280,C54,6063,0
C65,83,0,8274,145700,2019-01-20 09:45:34.998269
C64,34,0,11127,302491,2019-01-20 09:45:35.634591
F14,534,0,24729,587583,2019-01-20 09:45:36.351404
C63,111,0,7628,211214,2019-01-20 09:45:37.030543
C62,59,0,7647,186373,2019-01-20 09:45:37.704266
C61,142,0,9839,245541,2019-01-20 09:45:38.373203
C60,128,0,8969,230072,2019-01-20 09:45:39.006929
F13,349,0,18627,477806,2019-01-20 09:45:39.758800
C59,401,0,6952,218104,2019-01-20 09:45:40.407003
C58,136,0,5911,172651,2019-01-20 09:45:41.079044
C57,33,0,5299,167351,2019-01-20 09:45:41.828830
C56,28,0,6695,182605,2019-01-20 09:45:42.475736
C55,31,0,5426,163119,2019-01-20 09:45:43.265154
C54,84,0,6063,167644,2019-01-20 09:45:43.917840
8292,145700,2019-01-20 09:50:35.220695,C65,83,0
11128,302491,2019-01-20 09:50:35.903543,C64,34,0
24730,587583,2019-01-20 09:50:36.569066,F14,534,0
7628,211214,2019-01-20 09:50:37.231820,C63,111,0
7647,186373,2019-01-20 09:50:37.913612,C62,59,0
9839,245541,2019-01-20 09:50:38.695965,C61,142,0
8969,230072,2019-01-20 09:50:39.417845,C60,128,0
18627,477806,2019-01-20 09:50:40.047852,F13,349,0
6952,218104,2019-01-20 09:50:40.737688,C59,401,0
5911,172651,2019-01-20 09:50:41.449944,C58,136,0
5299,167351,2019-01-20 09:50:42.160568,C57,33,0
6695,182605,2019-01-20 09:50:42.894247,C56,28,0
5426,163119,2019-01-20 09:50:43.585812,C55,31,0
6063,167644,2019-01-20 09:50:44.267877,C54,84,0
C65,83,8322,0,2019-01-20 09:55:35.897047,145717
C64,34,11128,0,2019-01-20 09:55:36.567458,302491
F14,534,24731,0,2019-01-20 09:55:37.298636,587583
C63,111,7628,0,2019-01-20 09:55:37.953839,211214
C62,59,7647,0,2019-01-20 09:55:38.622929,186373
C61,142,9839,0,2019-01-20 09:55:39.368699,245541
C60,128,8969,0,2019-01-20 09:55:40.013713,230072
F13,349,18627,0,2019-01-20 09:55:40.689743,477806
C59,401,6952,0,2019-01-20 09:55:41.339902,218104
C58,136,5911,0,2019-01-20 09:55:42.136831,172651
C57,33,5299,0,2019-01-20 09:55:42.808653,167351
C56,28,6695,0,2019-01-20 09:55:43.491296,182605
C55,31,5426,0,2019-01-20 09:55:44.269344,163119
C54,84,6063,0,2019-01-20 09:55:44.937426,167644
C65,146055,2019-01-20 10:00:34.121373,8346,0,84
C64,302491,2019-01-20 10:00:34.829666,11128,0,34
F14,587583,2019-01-20 10:00:35.584748,24731,0,534
C63,211214,2019-01-20 10:00:36.194536,7628,0,111
C62,186373,2019-01-20 10:00:36.859821,7647,0,59
C61,245541,2019-01-20 10:00:37.531749,9839,0,142
C60,230072,2019-01-20 10:00:38.247644,8969,0,128
F13,477827,2019-01-20 10:00:38.891485,18628,0,349
C59,218104,2019-01-20 10:00:39.556125,6952,0,401
C58,172651,2019-01-20 10:00:40.204854,5911,0,136
C57,167351,2019-01-20 10:00:40.844017,5299,0,33
C56,182605,2019-01-20 10:00:41.515486,6695,0,28
C55,163119,2019-01-20 10:00:42.279057,5426,0,31
C54,167644,2019-01-20 10:00:42.879559,6063,0,84
C65,8359,0,147152,2019-01-20 10:05:32.928547,85
C64,11128,0,302491,2019-01-20 10:05:33.721413,34
F14,24733,0,587678,2019-01-20 10:05:34.465932,534
C63,7628,0,211214,2019-01-20 10:05:35.188787,111
C62,7647,0,186373,2019-01-20 10:05:35.887140,59
C61,9839,0,245541,2019-01-20 10:05:36.610321,142
C60,8969,0,230072,2019-01-20 10:05:37.285676,128
F13,18629,0,477843,2019-01-20 10:05:37.952713,349
C59,6952,0,218104,2019-01-20 10:05:38.687458,401
C58,5911,0,172651,2019-01-20 10:05:39.467344,136
C57,5299,0,167351,2019-01-20 10:05:40.149494,33
C56,6695,0,182605,2019-01-20 10:05:40.760394,28
C55,5426,0,163119,2019-01-20 10:05:41.430277,31
C54,6063,0,167644,2019-01-20 10:05:42.129871,84
0,C65,87,2019-01-20 10:10:34.580651,8384,147229
0,C64,34,2019-01-20 10:10:35.233660,11130,302576
0,F14,534,2019-01-20 10:10:35.912016,24733,587678
0,C63,111,2019-01-20 10:10:36.574659,7628,211214
0,C62,59,2019-01-20 10:10:37.340668,7647,186373
0,C61,142,2019-01-20 10:10:38.074183,9839,245541
0,C60,128,2019-01-20 10:10:38.736853,8969,230072
0,F13,349,2019-01-20 10:10:39.685750,18631,477849
0,C59,401,2019-01-20 10:10:40.423754,6952,218104
0,C58,136,2019-01-20 10:10:41.099809,5911,172651
0,C57,33,2019-01-20 10:10:41.737652,5299,167351
0,C56,28,2019-01-20 10:10:42.334642,6695,182605
0,C55,31,2019-01-20 10:10:42.975213,5426,163119
0,C54,84,2019-01-20 10:10:43.634743,6063,167644
C65,2019-01-20 10:15:35.561304,8396,0,147231,87
C64,2019-01-20 10:15:36.197826,11130,0,302576,34
F14,2019-01-20 10:15:37.002421,24734,0,587718,534
C63,2019-01-20 10:15:37.708368,7628,0,211214,111
C62,2019-01-20 10:15:38.416160,7647,0,186373,59
C61,2019-01-20 10:15:39.270222,9839,0,245541,142
C60,2019-01-20 10:15:40.174891,8969,0,230072,128
F13,2019-01-20 10:15:40.784158,18631,0,477849,349
C59,2019-01-20 10:15:41.497299,6952,0,218104,401
C58,2019-01-20 10:15:42.244705,5911,0,172651,136
C57,2019-01-20 10:15:42.973219,5299,0,167351,33
C56,2019-01-20 10:15:43.677394,6695,0,182605,28
C55,2019-01-20 10:15:44.358020,5426,0,163119,31
C54,2019-01-20 10:15:44.968485,6063,0,167644,84
2019-01-20 10:20:34.765045,C65,88,147231,0,8409
2019-01-20 10:20:35.436875,C64,34,302576,0,11130
2019-01-20 10:20:36.106260,F14,534,587718,0,24734
2019-01-20 10:20:36.773993,C63,111,211214,0,7628
2019-01-20 10:20:37.519737,C62,59,186373,0,7647
2019-01-20 10:20:38.175019,C61,142,245541,0,9839
2019-01-20 10:20:38.777262,C60,128,230072,0,8969
2019-01-20 10:20:39.512470,F13,349,477849,0,18631
2019-01-20 10:20:40.201434,C59,401,218104,0,6952
2019-01-20 10:20:40.856258,C58,136,172651,0,5911
2019-01-20 10:20:41.544053,C57,33,167351,0,5299
2019-01-20 10:20:42.232145,C56,28,182605,0,6695
2019-01-20 10:20:42.869488,C55,31,163119,0,5426
2019-01-20 10:20:43.642165,C54,84,167644,0,6063
147231,0,89,8432,C65,2019-01-20 10:25:33.247068
302576,0,34,11131,C64,2019-01-20 10:25:33.884262
587718,0,534,24736,F14,2019-01-20 10:25:34.598165
211214,0,111,7628,C63,2019-01-20 10:25:35.282132
186373,0,59,7647,C62,2019-01-20 10:25:35.914350
245541,0,142,9839,C61,2019-01-20 10:25:36.525255
230072,0,128,8969,C60,2019-01-20 10:25:37.135470
477849,0,349,18631,F13,2019-01-20 10:25:39.638002
218104,0,401,6952,C59,2019-01-20 10:25:40.242252
172651,0,136,5911,C58,2019-01-20 10:25:41.069404
167351,0,33,5299,C57,2019-01-20 10:25:41.936030
182605,0,28,6695,C56,2019-01-20 10:25:42.620419
163119,0,31,5426,C55,2019-01-20 10:25:43.353388
167644,0,84,6063,C54,2019-01-20 10:25:44.005370
2019-01-20 10:30:33.819659,C65,90,147231,8442,0
2019-01-20 10:30:34.504449,C64,34,302576,11131,0
2019-01-20 10:30:35.183695,F14,534,587718,24736,0
2019-01-20 10:30:35.799266,C63,111,211214,7628,0
2019-01-20 10:30:36.553982,C62,59,186373,7647,0
2019-01-20 10:30:37.229382,C61,142,245541,9839,0
2019-01-20 10:30:37.803669,C60,128,230072,8969,0
2019-01-20 10:30:38.603665,F13,349,477849,18631,0
2019-01-20 10:30:39.360435,C59,401,218104,6952,0
2019-01-20 10:30:40.103807,C58,136,172651,5911,0
2019-01-20 10:30:40.812681,C57,33,167351,5299,0
2019-01-20 10:30:41.504010,C56,28,182605,6695,0
2019-01-20 10:30:42.087210,C55,31,163119,5426,0
2019-01-20 10:30:42.740290,C54,84,167644,6063,0
8462,0,C65,2019-01-20 10:35:32.390578,90,147368
11131,0,C64,2019-01-20 10:35:33.153266,34,302576
24737,0,F14,2019-01-20 10:35:34.004748,534,587725
7628,0,C63,2019-01-20 10:35:34.757484,111,211214
7647,0,C62,2019-01-20 10:35:35.485301,59,186373
9839,0,C61,2019-01-20 10:35:36.238885,142,245541
8969,0,C60,2019-01-20 10:35:36.901805,128,230072
18631,0,F13,2019-01-20 10:35:37.590237,349,477849
6952,0,C59,2019-01-20 10:35:38.259560,401,218104
5911,0,C58,2019-01-20 10:35:39.088740,136,172651
5299,0,C57,2019-01-20 10:35:39.761049,33,167351
6695,0,C56,2019-01-20 10:35:40.545986,28,182605
5426,0,C55,2019-01-20 10:35:41.214090,31,163119
6063,0,C54,2019-01-20 10:35:41.853980,84,167644
0,147721,90,C65,8486,2019-01-20 10:40:35.157688
0,302576,34,C64,11131,2019-01-20 10:40:35.889485
0,587725,534,F14,24737,2019-01-20 10:40:36.735090
0,211214,111,C63,7628,2019-01-20 10:40:37.400960
0,186373,59,C62,7647,2019-01-20 10:40:38.052522
0,245541,142,C61,9839,2019-01-20 10:40:38.660876
0,230072,128,C60,8969,2019-01-20 10:40:39.327046
0,477849,349,F13,18631,2019-01-20 10:40:39.964908
0,218104,401,C59,6952,2019-01-20 10:40:40.610484
0,172651,136,C58,5911,2019-01-20 10:40:41.344533
0,167351,33,C57,5299,2019-01-20 10:40:42.192477
0,182605,28,C56,6695,2019-01-20 10:40:42.933326
0,163119,31,C55,5426,2019-01-20 10:40:43.677941
0,167644,84,C54,6063,2019-01-20 10:40:44.349440
2019-01-20 10:45:34.705555,0,C65,148054,8501,92
2019-01-20 10:45:35.341859,0,C64,302576,11131,34
2019-01-20 10:45:36.057442,0,F14,587783,24741,534
2019-01-20 10:45:36.759268,0,C63,211214,7628,111
2019-01-20 10:45:37.502929,0,C62,186373,7647,59
2019-01-20 10:45:38.226791,0,C61,245541,9839,142
2019-01-20 10:45:38.958330,0,C60,230072,8969,128
2019-01-20 10:45:39.729290,0,F13,477849,18631,349
2019-01-20 10:45:40.371928,0,C59,218104,6952,401
2019-01-20 10:45:41.109179,0,C58,172651,5911,136
2019-01-20 10:45:41.938036,0,C57,167351,5299,33
2019-01-20 10:45:42.655699,0,C56,182605,6695,28
2019-01-20 10:45:43.293202,0,C55,163119,5426,31
2019-01-20 10:45:44.005138,0,C54,167644,6063,84
93,0,C65,2019-01-20 10:52:41.035728,151411,8536
34,0,C64,2019-01-20 10:52:41.677369,302576,11131
534,0,F14,2019-01-20 10:52:42.367963,588014,24742
111,0,C63,2019-01-20 10:52:43.077703,211214,7628
59,0,C62,2019-01-20 10:52:43.766255,186373,7647
142,0,C61,2019-01-20 10:52:44.447171,245541,9839
128,0,C60,2019-01-20 10:52:45.177029,230072,8969
349,0,F13,2019-01-20 10:52:45.896922,477939,18632
401,0,C59,2019-01-20 10:52:46.622959,218104,6952
136,0,C58,2019-01-20 10:52:47.332998,172651,5911
33,0,C57,2019-01-20 10:52:48.098796,167351,5299
28,0,C56,2019-01-20 10:52:48.806203,182605,6695
31,0,C55,2019-01-20 10:52:49.511436,163119,5426
84,0,C54,2019-01-20 10:52:50.193405,167644,6063
0,93,153718,8553,C65,2019-01-20 10:55:35.855594
0,34,303001,11132,C64,2019-01-20 10:55:36.613418
0,534,588187,24743,F14,2019-01-20 10:55:37.418314
0,111,211214,7628,C63,2019-01-20 10:55:38.052667
0,59,186373,7647,C62,2019-01-20 10:55:38.771006
0,142,245541,9839,C61,2019-01-20 10:55:39.461239
0,128,230072,8969,C60,2019-01-20 10:55:40.243073
0,349,477939,18632,F13,2019-01-20 10:55:40.947965
0,401,218104,6952,C59,2019-01-20 10:55:41.669746
0,136,172651,5911,C58,2019-01-20 10:55:42.327036
0,33,167351,5299,C57,2019-01-20 10:55:43.000391
0,28,182605,6695,C56,2019-01-20 10:55:43.637495
0,31,163119,5426,C55,2019-01-20 10:55:44.341982
0,84,167644,6063,C54,2019-01-20 10:55:45.048288
8568,2019-01-20 11:00:34.910469,0,156182,C65,93
11132,2019-01-20 11:00:35.616470,0,303001,C64,34
24743,2019-01-20 11:00:36.261775,0,588290,F14,534
7628,2019-01-20 11:00:36.935692,0,211214,C63,111
7647,2019-01-20 11:00:37.591155,0,186373,C62,59
9839,2019-01-20 11:00:38.469640,0,245541,C61,142
8968,2019-01-20 11:00:39.084186,0,230138,C60,128
18632,2019-01-20 11:00:39.776604,0,477939,F13,349
6952,2019-01-20 11:00:40.478502,0,218104,C59,401
5911,2019-01-20 11:00:41.200714,0,172651,C58,136
5299,2019-01-20 11:00:41.856992,0,167351,C57,33
6695,2019-01-20 11:00:42.534514,0,182605,C56,28
5426,2019-01-20 11:00:43.178133,0,163119,C55,31
6064,2019-01-20 11:00:43.905285,0,167690,C54,84
2019-01-20 11:05:30.952640,93,8585,0,C65,158024
2019-01-20 11:05:31.657408,34,11132,0,C64,303001
2019-01-20 11:05:32.329879,534,24743,0,F14,588290
2019-01-20 11:05:32.980914,111,7628,0,C63,211214
2019-01-20 11:05:33.693776,59,7647,0,C62,186373
2019-01-20 11:05:34.350955,142,9840,0,C61,245665
2019-01-20 11:05:35.009343,128,8968,0,C60,230143
2019-01-20 11:05:35.801528,349,18633,0,F13,478101
2019-01-20 11:05:36.445579,401,6952,0,C59,218104
2019-01-20 11:05:37.195930,136,5911,0,C58,172651
2019-01-20 11:05:37.827533,33,5299,0,C57,167351
2019-01-20 11:05:38.514417,28,6696,0,C56,182621
2019-01-20 11:05:39.218318,31,5427,0,C55,163144
2019-01-20 11:05:39.883709,84,6064,0,C54,167690
8598,94,2019-01-20 11:10:30.342612,0,158106,C65
11134,34,2019-01-20 11:10:31.078330,0,303376,C64
24743,534,2019-01-20 11:10:31.898239,0,588290,F14
7628,111,2019-01-20 11:10:32.537896,0,211214,C63
7647,59,2019-01-20 11:10:33.148875,0,186373,C62
9840,142,2019-01-20 11:10:33.768973,0,245665,C61
8968,128,2019-01-20 11:10:34.494298,0,230143,C60
18632,349,2019-01-20 11:10:35.196903,0,478104,F13
6952,401,2019-01-20 11:10:35.909877,0,218104,C59
5911,136,2019-01-20 11:10:36.549367,0,172651,C58
5299,33,2019-01-20 11:10:37.271911,0,167351,C57
6696,28,2019-01-20 11:10:38.002162,0,182621,C56
5427,31,2019-01-20 11:10:38.715989,0,163144,C55
6064,84,2019-01-20 11:10:39.332573,0,167690,C54
158106,2019-01-20 11:15:31.596999,8618,94,C65,0
303376,2019-01-20 11:15:32.210828,11136,34,C64,0
588780,2019-01-20 11:15:32.953779,24744,534,F14,0
211214,2019-01-20 11:15:33.710154,7628,111,C63,0
186373,2019-01-20 11:15:34.418255,7647,59,C62,0
245665,2019-01-20 11:15:35.078925,9840,142,C61,0
230143,2019-01-20 11:15:35.715735,8968,128,C60,0
478106,2019-01-20 11:15:36.351014,18632,349,F13,0
218104,2019-01-20 11:15:36.983699,6952,401,C59,0
172651,2019-01-20 11:15:37.636901,5911,136,C58,0
167351,2019-01-20 11:15:38.286951,5299,33,C57,0
182621,2019-01-20 11:15:38.978448,6696,28,C56,0
163144,2019-01-20 11:15:39.697816,5427,31,C55,0
167698,2019-01-20 11:15:40.372000,6064,84,C54,0
0,C65,96,158316,2019-01-20 11:25:37.801837,8657
0,C64,34,303394,2019-01-20 11:25:38.538546,11139
0,F14,534,588804,2019-01-20 11:25:39.193097,24745
0,C63,111,211214,2019-01-20 11:25:39.849359,7628
0,C62,59,186518,2019-01-20 11:25:40.596507,7648
0,C61,142,245665,2019-01-20 11:25:41.305423,9840
0,C60,128,230143,2019-01-20 11:25:42.006154,8968
0,F13,349,478106,2019-01-20 11:25:42.701066,18634
0,C59,401,218104,2019-01-20 11:25:43.428351,6952
0,C58,136,172651,2019-01-20 11:25:44.108252,5911
0,C57,33,167351,2019-01-20 11:25:44.724907,5299
0,C56,28,182621,2019-01-20 11:25:45.373224,6696
0,C55,31,163144,2019-01-20 11:25:46.030293,5427
0,C54,84,167698,2019-01-20 11:25:46.722080,6064
8679,0,C65,2019-01-20 11:30:35.149992,96,161320
11139,0,C64,2019-01-20 11:30:35.811760,34,303394
24745,0,F14,2019-01-20 11:30:36.638017,534,588804
7628,0,C63,2019-01-20 11:30:37.315182,111,211214
7648,0,C62,2019-01-20 11:30:37.991181,59,186518
9840,0,C61,2019-01-20 11:30:38.609129,142,245665
8968,0,C60,2019-01-20 11:30:39.317426,128,230143
18634,0,F13,2019-01-20 11:30:39.939336,349,478106
6952,0,C59,2019-01-20 11:30:40.587994,401,218104
5911,0,C58,2019-01-20 11:30:41.233469,136,172651
5299,0,C57,2019-01-20 11:30:41.870405,33,167351
6696,0,C56,2019-01-20 11:30:42.473729,28,182621
5427,0,C55,2019-01-20 11:30:43.195849,31,163144
6064,0,C54,2019-01-20 11:30:43.902915,84,167698
97,C65,2019-01-20 11:35:33.353097,8689,162208,0
34,C64,2019-01-20 11:35:34.008590,11140,303656,0
534,F14,2019-01-20 11:35:34.707254,24745,588804,0
111,C63,2019-01-20 11:35:35.354752,7628,211214,0
59,C62,2019-01-20 11:35:36.099484,7648,186518,0
142,C61,2019-01-20 11:35:36.722445,9840,245665,0
128,C60,2019-01-20 11:35:37.303156,8968,230143,0
349,F13,2019-01-20 11:35:38.078278,18634,478106,0
401,C59,2019-01-20 11:35:38.704107,6952,218104,0
136,C58,2019-01-20 11:35:39.299864,5911,172651,0
33,C57,2019-01-20 11:35:39.931064,5299,167351,0
28,C56,2019-01-20 11:35:40.613039,6696,182621,0
31,C55,2019-01-20 11:35:41.288019,5427,163144,0
84,C54,2019-01-20 11:35:41.890574,6064,167698,0
8710,C65,0,2019-01-20 11:40:34.181178,162208,98
11141,C64,0,2019-01-20 11:40:34.759634,303677,34
24747,F14,0,2019-01-20 11:40:35.456542,589178,534
7628,C63,0,2019-01-20 11:40:36.123752,211214,111
7648,C62,0,2019-01-20 11:40:36.829274,186518,59
9840,C61,0,2019-01-20 11:40:37.483374,245665,142
8968,C60,0,2019-01-20 11:40:38.089839,230143,128
18634,F13,0,2019-01-20 11:40:38.773118,478106,349
6952,C59,0,2019-01-20 11:40:39.385893,218104,401
5911,C58,0,2019-01-20 11:40:40.036482,172651,136
5299,C57,0,2019-01-20 11:40:40.731347,167351,33
6696,C56,0,2019-01-20 11:40:41.380806,182621,28
5427,C55,0,2019-01-20 11:40:42.101321,163144,31
6064,C54,0,2019-01-20 11:40:42.806535,167698,84
162208,0,8729,98,C65,2019-01-20 11:45:36.142632
303677,0,11141,34,C64,2019-01-20 11:45:36.757561
589178,0,24749,534,F14,2019-01-20 11:45:37.509272
211457,0,7629,111,C63,2019-01-20 11:45:38.186637
186518,0,7648,59,C62,2019-01-20 11:45:38.916708
245665,0,9840,142,C61,2019-01-20 11:45:39.545452
230143,0,8968,128,C60,2019-01-20 11:45:40.224777
478201,0,18635,349,F13,2019-01-20 11:45:40.947102
218104,0,6952,401,C59,2019-01-20 11:45:41.641648
172651,0,5911,136,C58,2019-01-20 11:45:42.266183
167351,0,5299,33,C57,2019-01-20 11:45:42.933407
182621,0,6696,28,C56,2019-01-20 11:45:43.563706
163144,0,5427,31,C55,2019-01-20 11:45:44.193891
167698,0,6064,84,C54,2019-01-20 11:45:44.840083
162229,0,2019-01-20 11:50:32.989039,98,C65,8754
303677,0,2019-01-20 11:50:33.747746,34,C64,11143
589178,0,2019-01-20 11:50:34.919550,534,F14,24750
211457,0,2019-01-20 11:50:35.586739,111,C63,7629
186518,0,2019-01-20 11:50:36.308299,59,C62,7648
245665,0,2019-01-20 11:50:36.994289,142,C61,9840
230143,0,2019-01-20 11:50:37.770516,128,C60,8968
478201,0,2019-01-20 11:50:38.526353,349,F13,18635
218104,0,2019-01-20 11:50:39.189543,401,C59,6952
172651,0,2019-01-20 11:50:40.037852,136,C58,5911
167351,0,2019-01-20 11:50:40.765079,33,C57,5299
182621,0,2019-01-20 11:50:41.407657,28,C56,6696
163144,0,2019-01-20 11:50:42.065170,31,C55,5427
167698,0,2019-01-20 11:50:42.747426,84,C54,6064
2019-01-20 11:55:32.862701,8770,0,C65,100,162424
2019-01-20 11:55:33.539315,11145,0,C64,34,303705
2019-01-20 11:55:34.266889,24751,0,F14,534,589192
2019-01-20 11:55:34.866152,7629,0,C63,111,211457
2019-01-20 11:55:35.556255,7648,0,C62,59,186518
2019-01-20 11:55:36.255482,9840,0,C61,142,245665
2019-01-20 11:55:36.867687,8968,0,C60,128,230143
2019-01-20 11:55:37.491637,18635,0,F13,349,478201
2019-01-20 11:55:38.181005,6952,0,C59,401,218104
2019-01-20 11:55:38.791003,5912,0,C58,136,172685
2019-01-20 11:55:39.507084,5299,0,C57,33,167351
2019-01-20 11:55:40.100265,6696,0,C56,28,182621
2019-01-20 11:55:40.879206,5427,0,C55,31,163144
2019-01-20 11:55:41.573169,6064,0,C54,84,167698
0,C65,8790,100,2019-01-20 12:00:33.809698,164288
0,C64,11146,34,2019-01-20 12:00:34.502337,303827
0,F14,24751,534,2019-01-20 12:00:35.253368,589192
0,C63,7629,111,2019-01-20 12:00:35.962839,211457
0,C62,7648,59,2019-01-20 12:00:36.671973,186518
0,C61,9840,142,2019-01-20 12:00:37.421049,245665
0,C60,8967,128,2019-01-20 12:00:38.139359,230172
0,F13,18635,349,2019-01-20 12:00:38.940806,478201
0,C59,6952,401,2019-01-20 12:00:39.675187,218104
0,C58,5912,136,2019-01-20 12:00:40.387899,172685
0,C57,5299,33,2019-01-20 12:00:41.100234,167351
0,C56,6696,28,2019-01-20 12:00:41.856738,182621
0,C55,5426,31,2019-01-20 12:00:42.616468,163151
0,C54,6064,84,2019-01-20 12:00:43.284419,167698
101,C65,165186,2019-01-20 12:05:30.874242,0,8805
34,C64,303827,2019-01-20 12:05:31.511873,0,11146
534,F14,589192,2019-01-20 12:05:32.110240,0,24751
111,C63,211457,2019-01-20 12:05:32.744425,0,7629
59,C62,186573,2019-01-20 12:05:33.374689,0,7650
142,C61,245665,2019-01-20 12:05:34.196441,0,9840
128,C60,230172,2019-01-20 12:05:34.860725,0,8967
349,F13,478201,2019-01-20 12:05:35.593519,0,18635
401,C59,218104,2019-01-20 12:05:36.250238,0,6952
136,C58,172685,2019-01-20 12:05:36.969528,0,5912
33,C57,167351,2019-01-20 12:05:37.775099,0,5299
28,C56,182621,2019-01-20 12:05:38.433458,0,6696
31,C55,163151,2019-01-20 12:05:39.274068,0,5426
84,C54,167698,2019-01-20 12:05:39.941005,0,6064
2019-01-20 12:10:35.490133,103,0,8819,165224,C65
2019-01-20 12:10:36.152878,34,0,11149,303906,C64
2019-01-20 12:10:36.844208,534,0,24752,589523,F14
2019-01-20 12:10:37.535212,111,0,7629,211457,C63
2019-01-20 12:10:38.160117,59,0,7650,186573,C62
2019-01-20 12:10:38.833264,142,0,9841,245737,C61
2019-01-20 12:10:39.515657,128,0,8967,230172,C60
2019-01-20 12:10:40.188168,349,0,18635,478201,F13
2019-01-20 12:10:40.942166,401,0,6952,218104,C59
2019-01-20 12:10:41.678146,136,0,5912,172685,C58
2019-01-20 12:10:42.306139,33,0,5299,167351,C57
2019-01-20 12:10:42.960719,28,0,6696,182621,C56
2019-01-20 12:10:43.628182,31,0,5426,163151,C55
2019-01-20 12:10:44.310295,84,0,6064,167698,C54
2019-01-20 12:15:31.905546,8840,165224,103,0,C65
2019-01-20 12:15:32.602561,11150,303906,34,0,C64
2019-01-20 12:15:33.308718,24753,589523,534,0,F14
2019-01-20 12:15:33.968469,7629,211457,111,0,C63
2019-01-20 12:15:34.762830,7650,186573,59,0,C62
2019-01-20 12:15:35.442006,9841,245737,142,0,C61
2019-01-20 12:15:36.159621,8967,230172,128,0,C60
2019-01-20 12:15:36.881799,18635,478201,349,0,F13
2019-01-20 12:15:37.703423,6952,218104,401,0,C59
2019-01-20 12:15:38.490804,5912,172685,136,0,C58
2019-01-20 12:15:39.227057,5299,167351,33,0,C57
2019-01-20 12:15:39.934850,6696,182621,28,0,C56
2019-01-20 12:15:40.695251,5426,163151,31,0,C55
2019-01-20 12:15:41.353286,6064,167698,84,0,C54
0,106,C65,8852,165224,2019-01-20 12:20:32.828361
0,34,C64,11152,303906,2019-01-20 12:20:33.443000
0,534,F14,24754,589523,2019-01-20 12:20:34.111223
0,111,C63,7629,211457,2019-01-20 12:20:34.732017
0,59,C62,7650,186573,2019-01-20 12:20:35.466735
0,142,C61,9841,245737,2019-01-20 12:20:36.224857
0,128,C60,8967,230172,2019-01-20 12:20:36.916253
0,349,F13,18638,478305,2019-01-20 12:20:37.583497
0,401,C59,6952,218104,2019-01-20 12:20:38.370575
0,136,C58,5912,172685,2019-01-20 12:20:39.104195
0,33,C57,5299,167351,2019-01-20 12:20:39.761591
0,28,C56,6696,182621,2019-01-20 12:20:40.424531
0,31,C55,5426,163151,2019-01-20 12:20:41.140848
0,84,C54,6064,167698,2019-01-20 12:20:41.960080
C65,8874,0,165444,2019-01-20 12:25:33.009577,108
C64,11154,0,303907,2019-01-20 12:25:33.799403,34
